ncaa_id,team,player_id,name,jersey,height_ft,height_in,position_clean,year_clean,redshirt,hometown_clean,state_clean,country_clean
575,Richmond,5234,Maggie Doogan,44,6,2,FORWARD,Freshman,0,"BROOMALL, PA",PA,USA
575,Richmond,5235,Jada Green,4,6,1,FORWARD,Freshman,0,"PARKLAND, FLA",FL,USA
575,Richmond,5236,Torin Rogers,13,6,1,GUARD,Freshman,0,"BRASSTOWN, NC",NC,USA
575,Richmond,5237,Rachel Ullstrom,22,6,1,GUARD,Freshman,0,"AUBURN, MASS",MA,USA
575,Richmond,5238,Emilija Krista Grava,24,6,2,FORWARD,Graduate Student,0,"LIGATNE, LATVIA",,LATVIA
629,San Francisco,5292,Marina Hernandez,14,6,2,FORWARD,Freshman,0,"ALICANTE, SPAIN",,SPAIN
1356,Seattle,5301,Kari Kyrkjebo,14,6,2,FORWARD,Sophomore,0,"BERGEN, NORWAY",,NORWAY
1356,Seattle,5302,Asta Blauenfeldt,4,5,6,GUARD,Freshman,0,"KONGENS LYNGBY, DENMARK",,DENMARK
1356,Seattle,5303,Julianna Walker,1,5,6,GUARD,Sophomore,0,"TACOMA, WASH",WA,USA
6,Alabama A&M,5320,Darian Burgin,0,5,7,GUARD,Junior,0,"CINCINNATI, OHIO",OH,USA
6,Alabama A&M,5321,LaCambria Shakespeare,2,6,4,CENTER,Sophomore,0,"DULUTH, GA",GA,USA
6,Alabama A&M,5322,Asianae Nicholson,1,5,10,FORWARD,Freshman,0,"SOUTH EUCLID, OHIO",OH,USA
287,Houston Christian,5323,N'Denasija Collins,14,6,0,FORWARD,Senior,0,"MANSFIELD, TEXAS",TX,USA
6,Alabama A&M,5323,Amani Free,3,6,0,FORWARD,Graduate Student,0,"CLAY, NY",NY,USA
287,Houston Christian,5324,Amy Cotton,12,6,0,FORWARD,Sophomore,0,"NORTH ADELAIDE, SOUTH AUSTRALIA",,AUSTRALIA
6,Alabama A&M,5324,Shaunice Reed,5,5,6,GUARD,Sophomore,0,"SEATTLE, WASH",WA,USA
6,Alabama A&M,5325,Amiah Simmons,11,5,9,GUARD,Sophomore,0,"OSAWATOMIE, KAN",KS,USA
287,Houston Christian,5326,Enya Maguire,0,5,4,GUARD,Junior,0,"BELFAST, NORTHERN IRELAND",,NORTHERN IRELAND
6,Alabama A&M,5326,Ikia Elam,12,6,0,FORWARD,Junior,0,"PONTIAC, MICH",MI,USA
287,Houston Christian,5327,Lauryn Mapusua,13,5,9,GUARD,Graduate Student,0,"QUEENSLAND, AUSTRALIA",,AUSTRALIA
6,Alabama A&M,5327,Chynell Mitchell,20,6,0,FORWARD,Junior,0,"AUSTIN, TEXAS",TX,USA
287,Houston Christian,5328,Elizabeth Matadi,40,6,5,CENTER,Sophomore,0,"IRVING, TEXAS",TX,USA
6,Alabama A&M,5328,Jaelynne Murray,22,5,10,GUARD,Freshman,0,"INDIANAPOLIS, IND",IN,USA
253,Georgia Southern,5329,Lydia Freeman,55,6,5,CENTER,Junior,0,"ATLANTA, GA",GA,USA
287,Houston Christian,5329,Marilyn Nzoiwu,33,6,3,CENTER,Graduate Student,0,"ROUND ROCK, TEXAS",TX,USA
6,Alabama A&M,5329,Taylor Smith,23,5,5,GUARD,Junior,0,"FOSTERS, ALA",AL,USA
253,Georgia Southern,5330,Hannah Fuller,23,5,9,GUARD,Sophomore,0,"GREENVILLE, SC",SC,USA
287,Houston Christian,5330,Abbey Sutherland,25,6,4,CENTER,Senior,0,"HAMILTON, AUSTRALIA",,AUSTRALIA
6,Alabama A&M,5330,Emajin McCallop,24,5,6,GUARD,Freshman,0,"KANSAS CITY, KAN",KS,USA
253,Georgia Southern,5331,Taya Gibson,20,5,11,FORWARD,Senior,0,"ROME, GA",GA,USA
287,Houston Christian,5331,Julija Vujakovic,15,5,11,GUARD,Graduate Student,0,"BERELDANGE, LUXEMBOURG",,LUXEMBOURG
6,Alabama A&M,5331,Jayla Cody,34,6,1,CENTER,Junior,0,"VALDOSTA, GA",GA,USA
287,Houston Christian,5332,Kennedy Wilson,5,5,6,GUARD,Senior,0,"MANSFIELD, TEXAS",TX,USA
6,Alabama A&M,5332,Donee' Frazier,44,6,0,CENTER,Freshman,0,"LYNDHURST, OHIO",OH,USA
253,Georgia Southern,5333,Simone James,33,5,10,GUARD/FORWARD,Junior,0,"SAN DIEGO, CALIF",CA,USA
253,Georgia Southern,5334,Eden Johnson,41,6,2,FORWARD,Junior,1,"KISSIMMEE, FLA",FL,USA
253,Georgia Southern,5335,Ja'nya Love-Hill,22,5,5,GUARD,Senior,0,"COLUMBUS, GA",GA,USA
253,Georgia Southern,5337,Constance Thomas,4,5,8,GUARD,Junior,0,"PLANT CITY, FLA",FL,USA
253,Georgia Southern,5338,Terren Ward,3,5,11,GUARD/FORWARD,Junior,0,"JESUP, GA",GA,USA
253,Georgia Southern,5339,Le'Andrea Gillis,10,5,10,GUARD,Graduate Student,0,"ADRIAN, GA",GA,USA
253,Georgia Southern,5340,Paris Miller,2,5,10,GUARD,Freshman,0,"HAMPTON, GA",GA,USA
253,Georgia Southern,5341,Diamond Stokes,5,6,3,FORWARD,Junior,0,"CHICAGO, ILL",IL,USA
253,Georgia Southern,5342,Shy Booker,11,6,1,FORWARD,Senior,0,"CHARLOTTE, NC",NC,USA
315,Jacksonville St.,5359,Kennedy Gavin,22,6,0,FORWARD,Graduate Student,0,"PETAL, MISS",MS,USA
315,Jacksonville St.,5360,Keiara Griffin,4,6,0,FORWARD,Junior,0,"BIRMINGHAM, ALA",AL,USA
315,Jacksonville St.,5362,Imari Martin,5,5,6,GUARD,Fifth Year,0,"HAZEL GREEN, ALA",AL,USA
315,Jacksonville St.,5363,Shaquice May,2,5,10,GUARD,Sophomore,0,"CONYERS, GA",GA,USA
315,Jacksonville St.,5364,Madison McCoy,15,6,0,FORWARD,Junior,0,"KNOXVILLE, TENN",TN,USA
315,Jacksonville St.,5365,Bre'Anna Rhodes,10,6,0,FORWARD,Sophomore,0,"MONTGOMERY, ALA",AL,USA
315,Jacksonville St.,5366,Shawnta Shaw,13,5,2,GUARD,Fifth Year,0,"NASHVILLE, TENN",TN,USA
315,Jacksonville St.,5367,NeKiyah Thompson,3,5,6,GUARD,Senior,0,"ATLANTA, GA",GA,USA
315,Jacksonville St.,5368,Kyra Williams,1,5,9,GUARD,Fifth Year,0,"JACKSONVILLE, ALA",AL,USA
315,Jacksonville St.,5369,Brooklyn McDaniel,23,5,11,FORWARD,Freshman,0,"HEFLIN, ALA",AL,USA
315,Jacksonville St.,5370,Kiana Montgomery,33,6,1,FORWARD,Junior,0,"ANNISTON, ALA",AL,USA
315,Jacksonville St.,5371,Evangelia Davlakou,24,5,5,GUARD,Freshman,0,"ATHENS, GREECE",,GREECE
315,Jacksonville St.,5372,Eden Sample,11,5,10,GUARD,Sophomore,0,"GWINNETT, GA",GA,USA
315,Jacksonville St.,5373,Masengo Mutanda,0,5,7,GUARD,Junior,1,"MINNEAPOLIS, MINN",MN,USA
6,Alabama A&M,5385,Maya Cable,10,5,5,GUARD,Freshman,0,"HUNTSVILLE, ALA",AL,USA
6,Alabama A&M,5386,Toni Grace,4,5,8,GUARD,Graduate Student,0,"FISHERS, IND",IN,USA
253,Georgia Southern,5417,Amoni Byrd,21,5,9,GUARD,Freshman,0,"BAYSIDE, NY",NY,USA
270,Hampton,5423,Madison Buford,12,5,9,GUARD,Junior,0,"ST LOUIS, MO",MO,USA
270,Hampton,5424,Camryn Hill,0,6,0,GUARD/FORWARD,Junior,0,"DALLAS, TX",TX,USA
270,Hampton,5425,Laren VanArsdale,1,5,3,GUARD,Senior,0,"POWDER SPRINGS, GA",GA,USA
270,Hampton,5426,Jasmine Forte,2,6,3,CENTER,Graduate Student,0,"WOODBRIDGE, VA",VA,USA
270,Hampton,5427,Victoria Mason,3,5,8,GUARD,Sophomore,0,"CHANDLER, AZ",AZ,USA
270,Hampton,5428,Jermany Mapp,4,6,0,GUARD,Sophomore,0,"CHESTER, SC",SC,USA
270,Hampton,5429,Tia Montagne,5,5,9,GUARD,Graduate Student,0,"JACKSON, NJ",NJ,USA
270,Hampton,5430,Le'Asia Foreman,11,5,9,GUARD,Freshman,0,"NORFOLK, VA",VA,USA
270,Hampton,5431,Heaven Accimeus,13,5,9,GUARD,Sophomore,0,"BROOKLYN, NY",NY,USA
94,Cal State Bakersfield,5431,Sage Bridges-Bey,24,5,10,GUARD,Sophomore,0,"VICTORVILLE, CALIF",CA,USA
270,Hampton,5432,Ariana Wilkes,14,6,3,FORWARD,Freshman,0,"COLUMBIA, SC",SC,USA
94,Cal State Bakersfield,5432,Tatyanna Clayburne,1,5,8,GUARD,Sophomore,0,"GILBERT, AZ",AZ,USA
270,Hampton,5433,Nylah Young,20,5,11,FORWARD,Junior,0,"SUFFOLK, VA",VA,USA
94,Cal State Bakersfield,5433,Garrisen Freeman,32,5,10,GUARD,Freshman,1,"LAS VEGAS, NV",NV,USA
270,Hampton,5434,Amyah Reaves,22,5,7,GUARD,Sophomore,0,"CHANDLER, ARIZ",AZ,USA
94,Cal State Bakersfield,5434,Soli Herrera,13,6,3,CENTER,Senior,0,"BANI, DOMINICAN REPUBLIC",,DOMINICAN REPUBLIC
270,Hampton,5435,Cheyenne Talbot,23,5,9,GUARD,Junior,0,"MOUNT VERNON, NY",NY,USA
94,Cal State Bakersfield,5435,Simone Johnson,0,5,8,GUARD,Sophomore,0,"SACRAMENTO, CA",CA,USA
810,Wright St.,5435,Kacee Baumhower,24,5,9,GUARD,Sophomore,0,"SYLVANIA, OH",OH,USA
270,Hampton,5436,Dlayla Chakolis,33,5,9,FORWARD,Junior,1,"MINNEAPOLIS, MN",MN,USA
94,Cal State Bakersfield,5436,Kayla Morris,15,6,2,FORWARD,Freshman,1,"HARLEM, NY",NY,USA
810,Wright St.,5436,Channing Chappell,10,5,5,GUARD,Junior,0,"JACKSONVILLE, FL",FL,USA
94,Cal State Bakersfield,5437,Sophia Tougas,5,6,0,GUARD,Freshman,1,"GLENS FALLS, NY",NY,USA
94,Cal State Bakersfield,5438,Hennie van Schaik,3,6,3,FORWARD,Sophomore,0,"URK, THE NETHERLANDS",,THE NETHERLANDS
810,Wright St.,5438,Makira Webster,5,5,7,GUARD,Junior,0,"SIDNEY, OH",OH,USA
94,Cal State Bakersfield,5439,Morgan Edwards,2,5,7,GUARD,Freshman,0,"HAWTHORNE, CALIF",CA,USA
810,Wright St.,5439,Bryce Nixon,20,5,10,GUARD,Senior,0,"PHOENIX, AZ",AZ,USA
94,Cal State Bakersfield,5440,Grace Hunter,4,5,10,GUARD,Junior,0,"PORIRUA, WELLINGTON, NEW ZEALAND",,NEW ZEALAND
810,Wright St.,5440,Cara VanKempen,2,6,1,FORWARD,Senior,0,"COOPERSVILLE, MI",MI,USA
94,Cal State Bakersfield,5441,Shaunae Brown,10,5,5,GUARD,Junior,0,"TORONTO, CANADA",,CANADA
28600,Lipscomb,5441,Jalyn Holcomb,23,5,9,GUARD,Senior,0,"MURFREESBORO, TENN",TN,USA
810,Wright St.,5441,Taylor Johnson-Matthews,15,5,9,GUARD,Freshman,0,"CLEVELAND, OH",OH,USA
94,Cal State Bakersfield,5442,Taylor Caldwell,11,5,9,GUARD,Senior,1,"BAKERSFIELD, CALIF",CA,USA
810,Wright St.,5442,Catalina Ion,30,6,0,FORWARD,Freshman,0,"BUCHAREST, ROMANIA",,ROMANIA
94,Cal State Bakersfield,5443,Nseije Ortiz,14,5,6,GUARD,Freshman,0,"PORTERVILLE, CALIF",CA,USA
28600,Lipscomb,5443,Baylee Jones,30,5,7,GUARD/FORWARD,Sophomore,0,"MT ORAB, OHIO",OH,USA
810,Wright St.,5443,Rachel Loobie,11,6,1,FORWARD,Junior,0,"INDIANAPOLIS, IN",IN,USA
94,Cal State Bakersfield,5444,Julia Riley,33,6,1,GUARD/FORWARD,Freshman,0,"GRANITE BAY, CALIF",CA,USA
28600,Lipscomb,5444,Blythe Pearson,15,5,10,GUARD,Senior,0,"OVERLAND PARK, KS",KS,USA
810,Wright St.,5444,Isabelle Bolender,1,5,10,GUARD,Graduate Student,0,"CEDARVILLE, OH",OH,USA
28600,Lipscomb,5445,Diana Saleh,33,6,3,CENTER,Junior,0,"DEARBORN, MICH",MI,USA
810,Wright St.,5445,Emily Chapman,0,5,5,GUARD,Senior,0,"PROCTORVILLE, OH",OH,USA
28600,Lipscomb,5446,Bella Vinson,21,6,2,GUARD/FORWARD,Sophomore,0,"MANCHESTER, TENN",TN,USA
810,Wright St.,5446,Macie Taylor,23,5,7,GUARD,Freshman,0,"TROY, OH",OH,USA
28600,Lipscomb,5447,Molly Heard,3,6,0,GUARD,Freshman,0,"PISGAH, ALA",AL,USA
810,Wright St.,5447,Lauren Scott,21,5,7,GUARD,Freshman,0,"COLUMBUS, OH",OH,USA
28600,Lipscomb,5448,Aleah Sorrentino,5,6,2,FORWARD,Sophomore,1,"PALM BAY, FLA",FL,USA
810,Wright St.,5448,Makiya Miller,3,5,7,GUARD,Freshman,0,"REYNOLDSBURG, OH",OH,USA
28600,Lipscomb,5449,Kamil Collier,13,6,1,FORWARD,Freshman,0,"NASHVILLE, TENN",TN,USA
810,Wright St.,5449,Isabella Cassoni,22,5,4,GUARD,Freshman,0,"WAYNESVILLE, OH",OH,USA
28600,Lipscomb,5450,Ainhoa Cea,14,5,6,GUARD,Freshman,0,"HONDARRIBIA, SPAIN",,SPAIN
28600,Lipscomb,5451,Claira McGowan,20,5,7,GUARD,Sophomore,0,"MURFREESBORO, TENN",TN,USA
28600,Lipscomb,5452,Taylor Bowen,32,6,0,FORWARD,Freshman,0,"CARMEL, IND",IN,USA
474,New Orleans,5459,Zoe Cooper,31,5,11,FORWARD,Sophomore,0,"BIRMINGHAM, ALA",AL,USA
474,New Orleans,5460,Kyla Davis,14,5,9,GUARD,Sophomore,0,"FORT WORTH, TEXAS",TX,USA
474,New Orleans,5461,Brianna Ellis,32,5,8,GUARD,Sophomore,0,"PALM COAST, FLA",FL,USA
474,New Orleans,5462,Tiana Gipson,5,5,4,GUARD,Senior,0,"KANSAS CITY, MO",MO,USA
474,New Orleans,5463,Jayla Kimbrough,33,5,9,GUARD,Freshman,1,"DECATUR, GA",GA,USA
474,New Orleans,5464,DeArica Pryor,23,5,7,GUARD,Senior,0,"URBANDALE, IOWA",IA,USA
474,New Orleans,5465,Justice Ross,20,6,0,GUARD,Junior,1,"DES MOINES, IOWA",IA,USA
474,New Orleans,5466,Nahja Scott,3,6,1,FORWARD,Junior,0,"SHREVEPORT, LA",LA,USA
474,New Orleans,5467,Tomyree Thompson,10,5,9,GUARD,Sophomore,0,"NEW ORLEANS, LA",LA,USA
474,New Orleans,5468,Kristen Crenshaw-Gill,24,5,9,GUARD,Sophomore,0,"YOUNGSTOWN, OHIO",OH,USA
474,New Orleans,5469,Imani Williams,11,5,8,GUARD,Freshman,0,"HOPKINS, SC",SC,USA
474,New Orleans,5470,Hennessey Luu-Brown,1,5,7,GUARD,Junior,0,"TORONTO, ONTARIO, CANADA",,CANADA
474,New Orleans,5471,Nora Francois,0,6,2,CENTER,Sophomore,0,"MINNEAPOLIS, MINN",MN,USA
498,Louisiana Monroe,5471,Jada Anderson,11,5,5,GUARD,Freshman,1,"BENTON, LOUISIANA",LA,USA
474,New Orleans,5472,Tara Green,21,6,3,FORWARD/CENTER,Junior,0,"WEST HELENA, ARK",AR,USA
498,Louisiana Monroe,5472,Kierra Brimzy,25,5,9,GUARD,Senior,1,"NATCHITOCHES, LOUISIANA",LA,USA
498,Louisiana Monroe,5473,Diamond Brooks,24,6,2,CENTER,Sixth Year,0,"KENTWOOD, LOUISIANA",LA,USA
498,Louisiana Monroe,5474,Qua Chambers,22,5,8,GUARD,Sophomore,0,"PLAIN DEALING, LOUISIANA",LA,USA
498,Louisiana Monroe,5475,Amaya Ford,15,5,11,GUARD,Sophomore,0,"STARKVILLE, MISSISSIPPI",MS,USA
498,Louisiana Monroe,5476,Katlyn Manuel,21,6,1,FORWARD,Sophomore,0,"LAWTELL, LOUISIANA",LA,USA
498,Louisiana Monroe,5477,Aasia Sam,10,5,11,GUARD,Sophomore,0,"LAKE CHARLES, LOUISIANA",LA,USA
498,Louisiana Monroe,5478,Gara Beth Self,2,5,8,GUARD,Junior,0,"NEW ALBANY, MISSISSIPPI",MS,USA
498,Louisiana Monroe,5479,Bre Sutton,1,5,9,GUARD,Sophomore,0,"NEW ORLEANS, LOUISIANA",LA,USA
498,Louisiana Monroe,5480,Olivia Knight,0,5,3,GUARD,Sophomore,0,"PEARL, MISSISSIPPI",MS,USA
498,Louisiana Monroe,5481,Amani Brown,3,5,5,GUARD,Junior,0,"TERRE HAUTE, INDIANA",IN,USA
316,Jacksonville,5482,Jalisa Dunlap,12,5,10,GUARD,Sophomore,0,"STOCKBRIDGE, GA",GA,USA
498,Louisiana Monroe,5482,Sarah Adams,12,5,7,GUARD,Freshman,0,"RUSTON, LOUISIANA",LA,USA
316,Jacksonville,5483,MaKayla Edwards,4,5,11,GUARD/FORWARD,Junior,1,"VALLEJO, CALIF",CA,USA
498,Louisiana Monroe,5483,Myca Trail,14,5,10,GUARD,Freshman,0,"LAKE CHARLES, LOUISIANA",LA,USA
316,Jacksonville,5484,Delayna Gillard,13,5,3,GUARD,Sophomore,1,"DAYTONA BEACH, FLA",FL,USA
498,Louisiana Monroe,5484,Rhi Ockwell,13,6,1,FORWARD,Sophomore,0,"KILSYTH, VICTORIA, AUSTRALIA",,AUSTRALIA
316,Jacksonville,5485,DeShari Graham,1,5,10,GUARD,Senior,1,"MELBOURNE, FLA",FL,USA
498,Louisiana Monroe,5485,Sha'Miya Butler,44,6,2,CENTER,Freshman,0,"WEST MONROE, LOUISIANA",LA,USA
316,Jacksonville,5486,KayKay Hayes,23,6,1,GUARD/FORWARD,Sophomore,1,"ATLANTA, GA",GA,USA
498,Louisiana Monroe,5486,Emma Merriweather,54,6,5,CENTER,Graduate Student,0,"BUENA PARK, CALIFORNIA",CA,USA
316,Jacksonville,5487,Shynia Jackson,21,6,1,FORWARD,Senior,1,"WARNER ROBINS, GA",GA,USA
316,Jacksonville,5488,Suzan Morshed,32,6,2,FORWARD,Graduate Student,0,"BROOKLYN, NY",NY,USA
316,Jacksonville,5489,Ashley Sneed,24,6,0,FORWARD,Sophomore,0,"JACKSONVILLE, FLA",FL,USA
316,Jacksonville,5491,Seraphine Bastin,3,5,8,GUARD,Graduate Student,0,"DINANT, BELGIUM",,BELGIUM
316,Jacksonville,5493,Julene Royale,0,5,8,GUARD,Freshman,0,"GALDAKAO, SPAIN",,SPAIN
316,Jacksonville,5494,Tionna Carter,22,6,0,FORWARD,Senior,0,"NORCROSS, GA",GA,USA
316,Jacksonville,5495,Zaria Blake,11,6,0,GUARD/FORWARD,Freshman,0,"DEERFIELD BEACH, FLA",FL,USA
316,Jacksonville,5496,Emerielle James,15,5,9,GUARD,Junior,0,"ORLANDO, FLA",FL,USA
316,Jacksonville,5497,Benie Lundu,20,6,6,CENTER,Sophomore,0,"KINSHASA, DEMOCRATIC REPUBLIC OF THE CONGO",,DEMOCRATIC REPUBLIC OF THE CONGO
316,Jacksonville,5507,Kyshonna Brown,2,5,11,GUARD,Freshman,0,"AUGUSTA, GA",GA,USA
287,Houston Christian,5509,Erin Maguire,3,5,7,GUARD,Freshman,0,"BELFAST, NORTHERN IRELAND",,NORTHERN IRELAND
287,Houston Christian,5510,Jo Oly,11,6,0,FORWARD,Freshman,0,"ETTELBRUCK, LUXEMBOURG",,LUXEMBOURG
287,Houston Christian,5511,Quincy Erickson,22,6,0,GUARD,Junior,0,"WASHINGTON, MO",MO,USA
287,Houston Christian,5512,Emelie Ezukanma,23,6,3,FORWARD,Freshman,0,"FORTH WORTH, TX",TX,USA
287,Houston Christian,5513,Cat Hursh,24,5,9,GUARD,Junior,0,"KATY, TX",TX,USA
505,Northern Kentucky,5547,Kailee Davis,3,5,2,GUARD,Sophomore,0,"DETROIT, MICH",MI,USA
505,Northern Kentucky,5548,Lindsey Duvall,5,5,8,GUARD,Graduate Student,0,"MT WASHINGTON, KY",KY,USA
505,Northern Kentucky,5549,Whitney Hay,31,6,0,GUARD,Sophomore,1,"EASTVIEW, KY",KY,USA
505,Northern Kentucky,5550,Paige Hodgson,4,6,4,FORWARD,Sophomore,0,"BEAVER DAM, WIS",WI,USA
505,Northern Kentucky,5551,Kennedy Igo,14,5,7,GUARD,Junior,0,"MOUNT STERLING, KY",KY,USA
553,Prairie View A&M,5551,Jaliyah Harper,30/,5,11,GUARD,Sophomore,0,"LANCASTER, TX",TX,USA
505,Northern Kentucky,5552,Tayah Irvin,21,6,1,FORWARD,Senior,0,"FISHERS, IND",IN,USA
553,Prairie View A&M,5552,Kennedi Heard,14,5,10,FORWARD,Senior,0,"SHREVEPORT, LA",LA,USA
505,Northern Kentucky,5553,Khamari Mitchell-Steen,11,5,7,GUARD,Sophomore,0,"OAK RIDGE, TENN",TN,USA
553,Prairie View A&M,5553,Trinity Hudson,24,6,4,FORWARD/CENTER,Junior,0,"LITTLE ROCK, ARK",AR,USA
505,Northern Kentucky,5554,Emmy Souder,30,6,1,FORWARD/CENTER,Graduate Student,0,"HARRODSBURG, KY",KY,USA
553,Prairie View A&M,5554,Mikayla Hutchinson,3,5,9,GUARD,Junior,1,"MANSFIELD, TEXAS",TX,USA
505,Northern Kentucky,5555,Ellie Taylor,33,5,10,WING,Junior,0,"BARDSTOWN, KY",KY,USA
505,Northern Kentucky,5556,Trinity Thompson,35,5,11,FORWARD,Sophomore,0,"GARY, IND",IN,USA
553,Prairie View A&M,5556,Kennedy Paul,23,6,1,FORWARD,Senior,0,"BATON ROUGE, LA",LA,USA
505,Northern Kentucky,5557,Ivy Turner,2,5,4,GUARD,Senior,0,"DANVILLE, KY",KY,USA
553,Prairie View A&M,5557,Diana Rosenthal,11,5,9,GUARD/FORWARD,Senior,0,"ST PETERSBURG, FLA",FL,USA
505,Northern Kentucky,5558,Allison Basye,1,5,11,GUARD,Freshman,0,"CHILLICOTHE, OHIO",OH,USA
1014,College of Charleston,5559,Bria McClure,2,5,5,GUARD,Sophomore,0,"SAN ANTONIO, TEXAS",TX,USA
553,Prairie View A&M,5559,Gerlyn Smith,21,6,1,FORWARD,Junior,0,"MIRAMAR, FLA",FL,USA
1014,College of Charleston,5560,Elise Pearson,10,5,8,GUARD,Junior,0,"CHARLESTON, SC",SC,USA
553,Prairie View A&M,5560,Jessica Soders,31,5,11,FORWARD,Junior,0,"HOUSTON, TEXAS",TX,USA
1014,College of Charleston,5561,Erin McNulty,14,5,8,GUARD,Sophomore,0,"SCOTCH PLAINS, NJ",NJ,USA
1014,College of Charleston,5562,Anika McGarity,20,6,1,GUARD/FORWARD,Junior,0,"SAN ANTONIO, TEXAS",TX,USA
1014,College of Charleston,5563,Jenna Annecchiarico,21,5,6,GUARD,Senior,0,"BALDWIN, NY",NY,USA
1014,College of Charleston,5564,Zoe McCrary,32,6,2,FORWARD,Junior,0,"ALLEN, TEXAS",TX,USA
1014,College of Charleston,5565,Jaila Roberts,0,5,6,GUARD,Junior,0,"CANTONMENT, FLA",FL,USA
1014,College of Charleston,5566,Marissa Brown,3,6,0,FORWARD,Freshman,0,"FORT WALTON BEACH, FLA",FL,USA
1014,College of Charleston,5567,Alexis Andrews,4,5,8,GUARD,Freshman,0,"MONTGOMERY, ALA",AL,USA
1014,College of Charleston,5568,Naylee Cortes,11,5,9,WING,Freshman,0,"KISSIMMEE, FLA",FL,USA
1014,College of Charleston,5569,Jada Logan,12,5,9,GUARD,Senior,0,"RUTHERFORDTON, NC",NC,USA
1014,College of Charleston,5570,Nicole Hemphill,22,6,0,FORWARD,Junior,0,"SAN ANTONIO, TEXAS",TX,USA
1014,College of Charleston,5571,Jazmyn Stone,23,5,6,GUARD,Freshman,0,"TACOMA, WA",WA,USA
1014,College of Charleston,5572,Adaora Onwumelu,24,6,2,FORWARD,Junior,0,"DOUGLASVILLE, GA",GA,USA
253,Georgia Southern,5576,Andreana Wrister,1,5,8,GUARD,Graduate Student,0,"MEMPHIS, TENN",TN,USA
253,Georgia Southern,5580,Shondell Vickers,30,6,2,FORWARD,Senior,0,"WAYCROSS, GA",GA,USA
101,CSUN,5582,Tess Amundsen,15,6,1,FORWARD,Graduate Student,0,"FRESNO, CA",CA,USA
101,CSUN,5583,Michelle Duchemin,5,6,0,FORWARD,Sophomore,0,"ENCINO, CA",CA,USA
101,CSUN,5584,Rochelle Fourie,13,6,3,CENTER,Sophomore,1,"PALMERSTON NORTH, NEW ZEALAND",,NEW ZEALAND
101,CSUN,5585,Rachel Harvey,4,5,7,GUARD,Sophomore,1,"SAN FRANCISCO, CA",CA,USA
101,CSUN,5588,Jordyn Jackson,1,5,4,GUARD,Graduate Student,0,"MORENO VALLEY, CA",CA,USA
101,CSUN,5589,Macy Smith,24,5,10,GUARD,Sophomore,0,"BLAINE, MN",MN,USA
101,CSUN,5590,Olivia Smith,11,6,1,FORWARD,Junior,1,"LAS VEGAS, NV",NV,USA
101,CSUN,5591,Kayanna Spriggs,34,6,2,FORWARD,Sophomore,0,"SAN DIEGO, CA",CA,USA
101,CSUN,5592,Anaiyah Tu'ua,21,5,9,GUARD,Sophomore,1,"ANAHEIM, CA",CA,USA
101,CSUN,5593,De’jah Williams,0,5,11,FORWARD,Graduate Student,0,"PHILADELPHIA, PA",PA,USA
635,Seton Hall,5606,Mya Bembry,10,6,1,FORWARD,Senior,0,"WEST ORANGE, NJ",NJ,USA
635,Seton Hall,5607,Sidney Cooks,14,6,4,FORWARD/CENTER,Graduate Student,0,"KENOSHA, WIS",WI,USA
635,Seton Hall,5609,Kailah Harris,33,6,1,FORWARD/CENTER,Senior,0,"OSSINING, NY",NY,USA
635,Seton Hall,5610,Victoria Keenan,23,5,7,GUARD,Senior,0,"BETHLEHEM, PA",PA,USA
635,Seton Hall,5611,Lauren Park-Lane,3,5,3,GUARD,Senior,0,"WILMINGTON, DEL",DE,USA
635,Seton Hall,5612,Amari Wright,22,5,9,GUARD,Junior,0,"JACKSONVILLE, FLA",FL,USA
635,Seton Hall,5613,Alexia Allesch,0,6,1,FORWARD,Graduate Student,0,"BASKING RIDGE, NJ",NJ,USA
635,Seton Hall,5614,Azana Baines,15,6,1,GUARD/FORWARD,Senior,0,"BLACKWOOD, NJ",NJ,USA
635,Seton Hall,5615,Sha'Lynn Hagans,1,5,6,GUARD,Senior,0,"MANASSAS, VA",VA,USA
635,Seton Hall,5616,Jala Jordan,4,6,2,FORWARD,Graduate Student,0,"PHILADELPHIA, PA",PA,USA
635,Seton Hall,5617,Allie Palmieri,24,5,10,GUARD,Sophomore,0,"TRUMBULL, CONN",CT,USA
635,Seton Hall,5618,Shailyn Pinkney,21,5,10,GUARD/FORWARD,Freshman,0,"EAST HARTFORD, CONN",CT,USA
635,Seton Hall,5619,Kae Satterfield,13,6,0,GUARD/FORWARD,Senior,0,"NEW YORK, NY",NY,USA
553,Prairie View A&M,5629,Tamiracle Taylor,0,5,8,GUARD,Graduate Student,0,"FORT LAUDERDALE, FLA",FL,USA
501,Northern Arizona,5631,Fatoumata Jaiteh,45,6,1,FORWARD,Sophomore,0,"LYNNWOOD, WASH",WA,USA
501,Northern Arizona,5632,Nyah Moran,2,5,11,GUARD/FORWARD,Sophomore,0,"RIVERSIDE, CALIF",CA,USA
501,Northern Arizona,5633,Olivia Moran,22,5,11,GUARD/FORWARD,Sophomore,0,"RIVERSIDE, CALIF",CA,USA
501,Northern Arizona,5634,Sanjana Ramesh,24,6,0,FORWARD,Junior,0,"BANGALORE, KARNATAKA, INDIA",,INDIA
501,Northern Arizona,5635,Emily Rodabaugh,21,6,0,GUARD/FORWARD,Junior,0,"LYNNWOOD, WASH",WA,USA
